Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memoria (MB)
12.193676710128784,12.171121,0,2024-09-12 11:08:32,33.3,3633.00390625
12.358235836029053,12.339444,0,2024-09-12 11:08:32,26.4,3594.69140625
12.397215843200684,12.376821,0,2024-09-12 11:08:32,20.5,3600.52734375
12.30722975730896,12.281091,0,2024-09-12 11:08:32,16.9,3600.48046875
12.485217094421387,12.465219,0,2024-09-12 11:08:32,16.4,3600.25
12.422215938568115,12.398163,0,2024-09-12 11:08:32,9.6,3600.17578125
12.441179990768433,12.414183,0,2024-09-12 11:08:32,8.6,3600.70703125
12.4032142162323,12.380376,0,2024-09-12 11:08:32,13.3,3600.76953125
12.512213945388794,12.490332,0,2024-09-12 11:08:33,15.5,3600.546875
12.484792709350586,12.466035,0,2024-09-12 11:08:33,15.3,3600.046875
12.539842367172241,12.517426,0,2024-09-12 11:08:33,15.5,3600.01953125
12.544871091842651,12.514781,0,2024-09-12 11:08:33,16.5,3599.33984375
12.571988344192505,12.547184,0,2024-09-12 11:08:33,9.6,3599.328125
12.640212535858154,12.619874,0,2024-09-12 11:08:33,10.6,3598.5390625
12.657795190811157,12.635605,0,2024-09-12 11:08:33,9.5,3598.41796875
12.700791120529175,12.683699,0,2024-09-12 11:08:33,6.2,3599.0703125
12.72780990600586,12.711945,0,2024-09-12 11:08:33,6.2,3598.484375
