Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memória (MB)
190.19918251037598,190.18707,1,2024-09-12 12:36:00,28.7,3473.390625
190.21018075942993,190.18726,0,2024-09-12 12:36:00,47.1,3456.984375
190.3197078704834,190.303843,1,2024-09-12 12:36:00,38.6,3456.96484375
190.2647054195404,190.240093,0,2024-09-12 12:36:00,12.8,3457.08203125
190.39095759391785,190.369415,0,2024-09-12 12:36:00,12.2,3462.6171875
190.51324605941772,190.492752,0,2024-09-12 12:36:00,8.7,3460.5078125
190.63926196098328,190.614525,0,2024-09-12 12:36:01,7.2,3459.140625
190.75626397132874,190.745123,0,2024-09-12 12:36:01,9.3,3458.421875
190.88826394081116,190.861752,0,2024-09-12 12:36:01,6.2,3458.34375
191.02426505088806,190.99773,0,2024-09-12 12:36:01,16.2,3458.5
191.2212643623352,191.196963,0,2024-09-12 12:36:01,14.5,3457.5
191.18526196479797,191.16843,1,2024-09-12 12:36:01,10.7,3457.48828125
191.2632646560669,191.243493,0,2024-09-12 12:36:01,12.2,3457.3515625
191.3912317752838,191.375036,0,2024-09-12 12:36:01,8.9,3457.3203125
191.51275420188904,191.487044,0,2024-09-12 12:36:01,11.1,3462.4453125
191.65175461769104,191.62814,0,2024-09-12 12:36:01,17.9,3461.3515625
191.76475548744202,191.738192,0,2024-09-12 12:36:02,6.2,3460.8828125
191.8918068408966,191.875717,0,2024-09-12 12:36:02,12.8,3460.78515625
192.02823162078857,192.003164,0,2024-09-12 12:36:02,5.6,3460.58203125
192.14524483680725,192.118565,0,2024-09-12 12:36:02,12.7,3460.34375
192.2842664718628,192.259207,0,2024-09-12 12:36:02,10.1,3460.0546875
192.37526607513428,192.363342,0,2024-09-12 12:36:02,15.3,3460.046875
192.51026272773743,192.483107,0,2024-09-12 12:36:02,18.7,3488.5
192.5502746105194,192.534036,1,2024-09-12 12:36:02,6.2,3458.2734375
192.6452648639679,192.622892,0,2024-09-12 12:36:02,12.0,3461.4921875
193.87626552581787,193.853304,0,2024-09-12 12:36:03,6.8,3461.03125
192.88126468658447,192.862051,0,2024-09-12 12:36:03,30.1,3452.19921875
194.08626556396484,194.060535,0,2024-09-12 12:36:03,11.9,3452.08984375
193.08426475524902,193.063897,1,2024-09-12 12:36:03,5.6,3451.703125
194.2192623615265,194.197701,0,2024-09-12 12:36:03,11.1,3451.18359375
194.3422679901123,194.317302,0,2024-09-12 12:36:03,8.0,3451.0078125
194.4702649116516,194.444632,0,2024-09-12 12:36:03,6.8,3450.9375
194.60020780563354,194.58573,0,2024-09-12 12:36:03,12.7,3458.6484375
193.58679795265198,193.571349,1,2024-09-12 12:36:03,9.1,3458.3671875
194.71679854393005,194.693596,0,2024-09-12 12:36:04,9.5,3458.1953125
194.8527970314026,194.829341,0,2024-09-12 12:36:04,11.8,3456.69140625
194.9757981300354,194.949916,0,2024-09-12 12:36:04,7.9,3456.609375
195.09379887580872,195.070778,0,2024-09-12 12:36:04,21.1,3456.796875
195.21897053718567,195.193756,0,2024-09-12 12:36:04,18.5,3456.19140625
195.34227466583252,195.323455,0,2024-09-12 12:36:04,19.2,3456.0859375
195.48629212379456,195.460102,0,2024-09-12 12:36:04,9.7,3455.9609375
195.59732604026794,195.573637,0,2024-09-12 12:36:04,9.7,3481.4375
195.7233259677887,195.702211,0,2024-09-12 12:36:04,12.5,3456.90625
195.84534287452698,195.820752,0,2024-09-12 12:36:05,8.3,3456.40625
195.98134303092957,195.956438,0,2024-09-12 12:36:05,6.7,3456.40625
195.9973430633545,195.980935,1,2024-09-12 12:36:05,9.0,3456.30859375
196.09334301948547,196.073473,0,2024-09-12 12:36:05,6.8,3456.1953125
196.11934185028076,196.104338,1,2024-09-12 12:36:05,9.3,3456.15234375
196.2303421497345,196.207327,0,2024-09-12 12:36:05,9.8,3455.9921875
196.34734225273132,196.322659,0,2024-09-12 12:36:05,11.2,3455.59375
196.46234440803528,196.449372,0,2024-09-12 12:36:05,9.5,3455.0625
196.50134420394897,196.485553,1,2024-09-12 12:36:05,8.2,3454.953125
196.6013422012329,196.578396,0,2024-09-12 12:36:06,6.0,3459.78515625
196.745587348938,196.731917,0,2024-09-12 12:36:06,8.3,3459.109375
196.8341703414917,196.821029,0,2024-09-12 12:36:06,5.6,3458.9140625
196.91716814041138,196.889923,0,2024-09-12 12:36:06,12.3,3458.875
197.1081690788269,197.089233,0,2024-09-12 12:36:06,9.5,3458.71484375
197.2121696472168,197.194625,0,2024-09-12 12:36:06,8.3,3459.1796875
197.278169631958,197.251978,0,2024-09-12 12:36:06,8.8,3458.48046875
197.36616969108582,197.351086,1,2024-09-12 12:36:06,15.6,3457.609375
197.39616894721985,197.378476,0,2024-09-12 12:36:06,7.7,3457.40625
197.510169506073,197.488119,0,2024-09-12 12:36:06,15.9,3457.3984375
197.6522879600525,197.636231,1,2024-09-12 12:36:06,11.1,3484.6796875
197.69530630111694,197.675147,0,2024-09-12 12:36:07,12.8,3463.59375
197.7543079853058,197.729394,0,2024-09-12 12:36:07,14.1,3463.4453125
197.8723063468933,197.859239,0,2024-09-12 12:36:07,6.3,3463.36328125
198.01630640029907,197.996582,0,2024-09-12 12:36:07,9.2,3463.06640625
198.1313066482544,198.105858,0,2024-09-12 12:36:07,9.8,3462.91015625
198.26531553268433,198.243888,0,2024-09-12 12:36:07,18.7,3462.328125
198.38030624389648,198.361362,0,2024-09-12 12:36:07,14.7,3462.3046875
198.48532485961914,198.460114,0,2024-09-12 12:36:07,9.3,3462.9140625
198.61134147644043,198.585506,0,2024-09-12 12:36:07,16.7,3462.03515625
198.73087978363037,198.712064,0,2024-09-12 12:36:07,12.0,3459.62109375
198.86581254005432,198.846443,0,2024-09-12 12:36:08,10.5,3463.64453125
199.04181694984436,199.01741,0,2024-09-12 12:36:08,8.3,3463.546875
199.08681178092957,199.067877,0,2024-09-12 12:36:08,8.3,3462.91796875
199.1738133430481,199.158706,1,2024-09-12 12:36:08,9.5,3462.8359375
199.17281317710876,199.157697,1,2024-09-12 12:36:08,6.0,3462.2734375
199.21281504631042,199.190929,0,2024-09-12 12:36:08,13.1,3462.09375
199.33281254768372,199.312816,0,2024-09-12 12:36:08,9.5,3461.9765625
199.40581274032593,199.389942,1,2024-09-12 12:36:08,14.7,3461.8359375
199.44281148910522,199.427167,0,2024-09-12 12:36:09,9.0,3462.40625
199.4658133983612,199.451002,1,2024-09-12 12:36:09,22.6,3455.2109375
199.5498127937317,199.527423,0,2024-09-12 12:36:09,16.2,3455.6953125
199.68081283569336,199.655257,0,2024-09-12 12:36:09,14.1,3456.49609375
199.78081274032593,199.768615,0,2024-09-12 12:36:09,6.6,3456.9375
199.89281368255615,199.88107,0,2024-09-12 12:36:09,16.7,3458.34765625
200.046813249588,200.020744,0,2024-09-12 12:36:09,16.7,3458.33984375
200.1458113193512,200.133148,0,2024-09-12 12:36:09,17.6,3458.359375
200.27881526947021,200.265584,0,2024-09-12 12:36:09,18.4,3462.13671875
200.39781188964844,200.373717,0,2024-09-12 12:36:09,15.2,3464.08984375
200.5128128528595,200.487626,0,2024-09-12 12:36:09,12.0,3464.5625
200.60281324386597,200.590847,0,2024-09-12 12:36:21,11.6,3469.0625
200.71290683746338,200.69555,0,2024-09-12 12:36:21,11.6,3438.94921875
0.3150005340576172,0.293663,0,2024-09-12 12:36:21,11.9,3438.94921875
0.4380028247833252,0.425344,0,2024-09-12 12:36:21,14.4,3438.59375
0.5770037174224854,0.551308,0,2024-09-12 12:36:21,11.0,3438.94921875
0.706000804901123,0.682314,0,2024-09-12 12:36:21,11.9,3438.69921875
0.834998369216919,0.811548,0,2024-09-12 12:36:21,11.9,3438.59375
0.9444770812988281,0.929263,0,2024-09-12 12:36:21,12.7,3438.94921875
1.1166224479675293,1.09499,0,2024-09-12 12:36:21,11.6,3468.19921875
1.2456212043762207,1.220078,0,2024-09-12 12:36:21,12.9,3438.59765625
1.3636221885681152,1.340865,0,2024-09-12 12:36:21,12.9,3438.59765625
1.4666273593902588,1.448313,0,2024-09-12 12:36:21,12.9,3438.59765625
1.574625015258789,1.556405,0,2024-09-12 12:36:21,23.3,3347.4453125
1.7036235332489014,1.699616,0,2024-09-12 12:36:21,29.8,3307.50390625
1.815624713897705,1.796465,0,2024-09-12 12:36:21,22.0,3246.05078125
1.9916226863861084,1.977,1,2024-09-12 12:36:21,28.4,3257.94140625
1.974623441696167,1.961962,0,2024-09-12 12:36:21,22.1,3236.0625
1.991623878479004,1.974922,1,2024-09-12 12:36:22,31.5,3252.37109375
2.007624387741089,1.98075,1,2024-09-12 12:36:22,19.0,3254.625
2.001624584197998,1.97405,1,2024-09-12 12:36:22,20.0,3258.1171875
2.112623929977417,2.085698,0,2024-09-12 12:36:22,22.9,3265.703125
2.220656633377075,2.198955,0,2024-09-12 12:36:22,18.1,3275.09765625
2.326653480529785,2.313978,0,2024-09-12 12:36:22,21.7,3275.08984375
2.4749767780303955,2.454873,0,2024-09-12 12:36:22,23.3,3289.6640625
2.596250534057617,2.570497,0,2024-09-12 12:36:23,20.6,3304.23046875
2.715270519256592,2.702787,0,2024-09-12 12:36:23,29.8,3304.2265625
2.8462679386138916,2.832038,0,2024-09-12 12:36:23,29.2,3304.16796875
2.968506097793579,2.952356,0,2024-09-12 12:36:23,30.9,3304.359375
3.092424154281616,3.065086,0,2024-09-12 12:36:23,30.2,3304.34375
3.214956045150757,3.191193,0,2024-09-12 12:36:23,29.8,3304.296875
3.27695631980896,3.260208,1,2024-09-12 12:36:23,19.8,3309.78125
3.324955463409424,3.310968,0,2024-09-12 12:36:23,9.2,3319.23828125
3.4529545307159424,3.440201,0,2024-09-12 12:36:23,42.7,3320.6796875
3.571953058242798,3.547121,0,2024-09-12 12:36:23,13.8,3320.68359375
3.7089550495147705,3.683772,0,2024-09-12 12:36:23,7.7,3320.625
3.7419538497924805,3.728136,1,2024-09-12 12:36:23,5.6,3320.63671875
3.831953763961792,3.814354,0,2024-09-12 12:36:24,11.1,3347.8984375
3.8659555912017822,3.850301,1,2024-09-12 12:36:24,31.9,3330.453125
3.9549548625946045,3.928422,0,2024-09-12 12:36:24,15.9,3330.296875
4.035954713821411,4.017856,1,2024-09-12 12:36:24,16.0,3330.26953125
4.067952394485474,4.043274,0,2024-09-12 12:36:24,10.3,3330.4609375
4.198955535888672,4.182044,0,2024-09-12 12:36:24,9.7,3330.1484375
4.298954725265503,4.277946,0,2024-09-12 12:36:24,6.7,3329.62109375
4.410961627960205,4.396131,0,2024-09-12 12:36:24,8.3,3329.51953125
4.546954870223999,4.521818,0,2024-09-12 12:36:24,11.6,3329.859375
4.643954515457153,4.630598,0,2024-09-12 12:36:24,15.7,3328.49609375
4.768954753875732,4.75775,0,2024-09-12 12:36:25,6.0,3328.3828125
4.9222493171691895,4.894908,0,2024-09-12 12:36:25,6.9,3328.296875
5.032248497009277,5.011833,0,2024-09-12 12:36:25,8.1,3334.375
5.163927793502808,5.143857,0,2024-09-12 12:36:25,14.3,3334.23046875
5.282451152801514,5.264228,0,2024-09-12 12:36:25,15.3,3332.53515625
5.362450361251831,5.346111,1,2024-09-12 12:36:25,14.1,3331.83203125
5.396450519561768,5.37744,0,2024-09-12 12:36:25,15.8,3330.84765625
5.492449045181274,5.467124,0,2024-09-12 12:36:25,5.6,3330.75
5.600450277328491,5.587693,0,2024-09-12 12:36:25,8.0,3330.71484375
5.74274754524231,5.730268,0,2024-09-12 12:36:25,6.9,3330.60546875
5.875746488571167,5.849574,0,2024-09-12 12:36:25,9.5,3319.38671875
6.006751298904419,5.980091,0,2024-09-12 12:36:26,6.5,3322.10546875
6.121747255325317,6.096693,0,2024-09-12 12:36:26,16.5,3342.02734375
6.225748062133789,6.213428,0,2024-09-12 12:36:26,13.8,3313.00390625
6.366747617721558,6.342918,0,2024-09-12 12:36:26,14.5,3312.6171875
6.472035884857178,6.447749,0,2024-09-12 12:36:26,13.8,3312.57421875
6.582051515579224,6.55896,0,2024-09-12 12:36:26,11.8,3312.52734375
6.711051940917969,6.686888,0,2024-09-12 12:36:26,10.1,3312.46484375
6.8100504875183105,6.787039,0,2024-09-12 12:36:26,8.5,3312.40234375
6.919051647186279,6.906375,0,2024-09-12 12:36:26,12.5,3313.64453125
7.044322490692139,7.018528,0,2024-09-12 12:36:27,8.1,3313.85546875
7.163323163986206,7.147703,1,2024-09-12 12:36:27,9.5,3325.80859375
7.170323133468628,7.145416,0,2024-09-12 12:36:27,9.5,3325.7578125
7.26132345199585,7.239883,1,2024-09-12 12:36:27,18.4,3322.25390625
7.293406963348389,7.277038,0,2024-09-12 12:36:27,9.5,3322.1484375
7.407926559448242,7.391024,1,2024-09-12 12:36:27,9.5,3321.66796875
7.398926734924316,7.378704,0,2024-09-12 12:36:27,10.5,3321.609375
7.52692723274231,7.502434,0,2024-09-12 12:36:27,12.5,3321.484375
7.654930830001831,7.635683,0,2024-09-12 12:36:28,18.1,3321.29296875
7.773929834365845,7.748513,0,2024-09-12 12:36:28,5.6,3321.015625
7.895033359527588,7.880425,0,2024-09-12 12:36:28,5.6,3324.95703125
8.030049562454224,8.005094,0,2024-09-12 12:36:28,23.6,3357.95703125
8.158050298690796,8.135367,0,2024-09-12 12:36:28,25.0,3350.5390625
8.288338899612427,8.261522,0,2024-09-12 12:36:28,13.9,3316.26171875
8.418355226516724,8.399892,0,2024-09-12 12:36:28,13.9,3317.0546875
8.515552282333374,8.497903,0,2024-09-12 12:36:28,18.8,3317.31640625
8.619553804397583,8.597155,0,2024-09-12 12:36:28,18.4,3317.3203125
8.69455075263977,8.678028,1,2024-09-12 12:36:28,6.9,3317.70703125
8.729551792144775,8.703818,0,2024-09-12 12:36:28,9.2,3318.76171875
8.855553388595581,8.832335,0,2024-09-12 12:36:28,11.1,3319.921875
8.9420804977417,8.926217,1,2024-09-12 12:36:29,7.7,3320.0234375
8.986093997955322,8.960216,0,2024-09-12 12:36:29,7.7,3330.12109375
9.096367120742798,9.070644,0,2024-09-12 12:36:29,9.2,3330.3125
9.204366683959961,9.192991,0,2024-09-12 12:36:29,13.0,3329.6171875
9.316367626190186,9.295598,0,2024-09-12 12:36:29,11.7,3327.7421875
9.435206174850464,9.415646,0,2024-09-12 12:36:29,17.8,3327.0234375
9.54731273651123,9.53458,0,2024-09-12 12:36:29,12.5,3326.875
9.701328754425049,9.682729,1,2024-09-12 12:36:29,10.0,3323.6015625
9.68733024597168,9.6631,0,2024-09-12 12:36:29,7.4,3323.6328125
9.815346240997314,9.793284,0,2024-09-12 12:36:30,9.6,3323.46484375
9.94234824180603,9.918834,0,2024-09-12 12:36:30,11.1,3321.68359375
10.052346229553223,10.028399,0,2024-09-12 12:36:30,8.9,3321.65234375
10.15834641456604,10.133123,0,2024-09-12 12:36:30,7.8,3327.93359375
10.2713463306427,10.246987,0,2024-09-12 12:36:30,11.7,3327.3828125
10.281344175338745,10.26545,1,2024-09-12 12:36:30,13.9,3330.06640625
10.391345262527466,10.367911,0,2024-09-12 12:36:30,8.6,3318.1640625
10.469604730606079,10.454111,1,2024-09-12 12:36:30,5.5,3318.03125
10.521605014801025,10.497131,0,2024-09-12 12:36:30,9.3,3317.9140625
10.639622211456299,10.613164,0,2024-09-12 12:36:30,11.0,3317.9140625
10.752686023712158,10.728196,0,2024-09-12 12:36:31,10.3,3318.59375
10.873685121536255,10.846871,0,2024-09-12 12:36:31,8.9,3319.71875
10.981684446334839,10.965415,1,2024-09-12 12:36:31,11.0,3330.625
10.968685150146484,10.953699,0,2024-09-12 12:36:31,16.0,3330.49609375
11.093685865402222,11.081331,0,2024-09-12 12:36:31,7.7,3330.5859375
11.23768663406372,11.221911,1,2024-09-12 12:36:31,8.3,3330.58203125
11.23468565940857,11.211144,0,2024-09-12 12:36:31,13.4,3330.30859375
11.359686136245728,11.343739,1,2024-09-12 12:36:31,17.1,3329.75
11.361685514450073,11.340174,0,2024-09-12 12:36:31,7.7,3329.7578125
11.459685564041138,11.434263,1,2024-09-12 12:36:31,9.3,3337.671875
11.486685752868652,11.469231,0,2024-09-12 12:36:32,7.0,3341.421875
11.605441808700562,11.585473,0,2024-09-12 12:36:32,11.8,3343.03125
11.74269962310791,11.715487,0,2024-09-12 12:36:32,6.7,3344.4921875
11.863717317581177,11.840857,0,2024-09-12 12:36:32,6.0,3344.51171875
11.976715326309204,11.950941,0,2024-09-12 12:36:32,15.3,3346.5
12.069716691970825,12.059042,0,2024-09-12 12:36:32,16.5,3345.66796875
12.210992336273193,12.187248,0,2024-09-12 12:36:32,13.9,3345.64453125
12.308355569839478,12.288368,1,2024-09-12 12:36:32,20.8,3348.98828125
12.320355653762817,12.308439,0,2024-09-12 12:36:32,21.4,3365.62890625
12.45962405204773,12.445621,0,2024-09-12 12:36:32,27.4,3365.03515625
12.607622146606445,12.589599,0,2024-09-12 12:36:32,21.5,3336.41015625
12.706623315811157,12.683804,0,2024-09-12 12:36:32,7.5,3336.2890625
12.841881036758423,12.816468,0,2024-09-12 12:36:32,11.8,3336.296875
12.876899003982544,12.860878,1,2024-09-12 12:36:33,19.2,3336.25
12.967942953109741,12.945422,0,2024-09-12 12:36:33,7.8,3343.296875
13.078973293304443,13.057268,0,2024-09-12 12:36:33,10.4,3348.41796875
13.19696831703186,13.173815,0,2024-09-12 12:36:33,14.7,3347.6328125
13.306969404220581,13.284204,0,2024-09-12 12:36:33,33.3,3346.31640625
13.415466785430908,13.388179,0,2024-09-12 12:36:33,40.3,3338.21875
13.543469429016113,13.514683,0,2024-09-12 12:36:33,11.1,3337.91015625
13.661730527877808,13.647001,0,2024-09-12 12:36:33,13.4,3338.38671875
13.753314018249512,13.737574,1,2024-09-12 12:36:33,9.2,3337.4609375
13.800853729248047,13.778833,0,2024-09-12 12:36:34,5.5,3336.8671875
13.922128915786743,13.898294,0,2024-09-12 12:36:34,8.3,3336.76953125
14.045161724090576,14.0198,0,2024-09-12 12:36:34,6.8,3336.73046875
14.177160263061523,14.153638,0,2024-09-12 12:36:34,23.8,3336.921875
14.294161081314087,14.281006,0,2024-09-12 12:36:34,12.7,3341.37890625
14.421161890029907,14.400422,0,2024-09-12 12:36:34,6.2,3341.3125
14.44716215133667,14.432179,1,2024-09-12 12:36:34,6.6,3341.19921875
14.531161546707153,14.50467,0,2024-09-12 12:36:34,28.4,3366.13671875
14.658507585525513,14.634915,0,2024-09-12 12:36:34,13.6,3328.53125
14.77150845527649,14.74816,0,2024-09-12 12:36:35,7.9,3328.51953125
14.882790327072144,14.860212,0,2024-09-12 12:36:35,6.8,3328.51171875
14.953927516937256,14.937667,1,2024-09-12 12:36:35,13.9,3340.19140625
14.976945877075195,14.963781,0,2024-09-12 12:36:35,9.0,3339.76171875
15.051944017410278,15.035927,1,2024-09-12 12:36:35,9.5,3342.28125
15.115959405899048,15.09091,0,2024-09-12 12:36:35,5.6,3342.16796875
15.227959156036377,15.214149,0,2024-09-12 12:36:35,10.7,3342.171875
15.34296202659607,15.323205,0,2024-09-12 12:36:35,10.0,3342.125
15.451960802078247,15.436134,1,2024-09-12 12:36:35,8.2,3341.59375
15.456960678100586,15.433818,0,2024-09-12 12:36:35,15.3,3330.171875
15.585961818695068,15.561764,0,2024-09-12 12:36:36,7.4,3329.92578125
15.701961040496826,15.678336,0,2024-09-12 12:36:36,8.0,3329.2578125
15.824897766113281,15.807064,0,2024-09-12 12:36:36,11.1,3327.47265625
15.953441143035889,15.928792,0,2024-09-12 12:36:36,15.6,3327.44140625
15.965439558029175,15.949918,1,2024-09-12 12:36:36,12.5,3327.51953125
16.080440521240234,16.064153,0,2024-09-12 12:36:36,10.7,3327.33984375
16.212714195251465,16.188466,0,2024-09-12 12:36:36,13.3,3332.7265625
16.324713945388794,16.301976,0,2024-09-12 12:36:36,7.4,3332.6171875
16.423821926116943,16.411254,0,2024-09-12 12:36:36,13.3,3331.95703125
16.560823917388916,16.538311,0,2024-09-12 12:36:36,11.9,3331.98046875
16.663823127746582,16.637267,0,2024-09-12 12:36:36,11.8,3331.734375
16.782103300094604,16.762417,0,2024-09-12 12:36:37,22.2,3349.6953125
16.89622187614441,16.874966,0,2024-09-12 12:36:37,8.9,3321.01953125
17.033226251602173,17.00993,0,2024-09-12 12:36:37,14.1,3321.203125
17.15022373199463,17.128217,0,2024-09-12 12:36:37,16.9,3320.74609375
17.245410203933716,17.224323,0,2024-09-12 12:36:37,8.3,3320.41015625
17.363410711288452,17.335708,0,2024-09-12 12:36:37,9.5,3333.72265625
17.467416286468506,17.45607,0,2024-09-12 12:36:37,9.5,3332.94140625
17.594410181045532,17.58222,0,2024-09-12 12:36:37,9.3,3332.828125
17.635411977767944,17.618637,1,2024-09-12 12:36:37,10.8,3332.78125
17.73641014099121,17.706998,0,2024-09-12 12:36:37,13.1,3332.6171875
17.860692739486694,17.838268,0,2024-09-12 12:36:38,11.9,3332.48046875
17.875693798065186,17.859077,1,2024-09-12 12:36:38,7.3,3332.40234375
17.991792678833008,17.970119,0,2024-09-12 12:36:38,10.5,3330.4609375
18.056322813034058,18.04038,1,2024-09-12 12:36:38,10.7,3330.37890625
18.103431463241577,18.077323,0,2024-09-12 12:36:38,7.8,3333.171875
18.21344804763794,18.190655,0,2024-09-12 12:36:38,9.6,3333.109375
18.337445974349976,18.314372,0,2024-09-12 12:36:38,9.5,3333.01171875
18.442701816558838,18.41973,0,2024-09-12 12:36:38,11.8,3332.76171875
18.559716939926147,18.531673,0,2024-09-12 12:36:38,14.1,3332.7421875
18.689008951187134,18.663964,0,2024-09-12 12:36:39,20.2,3330.640625
18.789008617401123,18.776132,0,2024-09-12 12:36:39,23.3,3321.62109375
18.918007373809814,18.904561,0,2024-09-12 12:36:39,22.4,3321.62890625
19.05502700805664,19.028208,0,2024-09-12 12:36:39,8.5,3330.34765625
19.166127920150757,19.148228,1,2024-09-12 12:36:39,13.3,3331.73046875
19.175153493881226,19.163898,0,2024-09-12 12:36:39,6.9,3331.84765625
19.311156272888184,19.291858,0,2024-09-12 12:36:39,10.0,3335.65234375
19.427293062210083,19.415134,0,2024-09-12 12:36:39,7.4,3335.56640625
19.556289672851562,19.532846,0,2024-09-12 12:36:39,10.3,3335.79296875
19.666336059570312,19.640986,0,2024-09-12 12:36:39,6.7,3332.02734375
19.75733518600464,19.744566,0,2024-09-12 12:36:40,6.8,3331.93359375
19.898633241653442,19.877409,0,2024-09-12 12:36:40,15.7,3331.70703125
20.011626720428467,19.994471,0,2024-09-12 12:36:40,9.9,3330.453125
20.1252338886261,20.105792,0,2024-09-12 12:36:40,9.7,3330.4140625
20.176769733428955,20.161424,1,2024-09-12 12:36:40,6.9,3330.2421875
20.24776840209961,20.225026,0,2024-09-12 12:36:40,11.8,3330.2109375
20.36276936531067,20.349572,0,2024-09-12 12:36:40,7.6,3334.171875
20.476768255233765,20.46309,0,2024-09-12 12:36:40,7.9,3334.10546875
20.60176682472229,20.586073,1,2024-09-12 12:36:40,10.8,3334.00390625
20.606767654418945,20.582953,0,2024-09-12 12:36:40,7.9,3333.92578125
20.730766534805298,20.70511,0,2024-09-12 12:36:41,10.5,3333.75390625
20.848766803741455,20.837499,0,2024-09-12 12:36:41,17.9,3355.3125
20.98076558113098,20.958791,0,2024-09-12 12:36:41,12.5,3324.2734375
21.106768369674683,21.0799,0,2024-09-12 12:36:41,9.8,3322.796875
21.23876976966858,21.216205,0,2024-09-12 12:36:41,12.5,3322.96484375
21.350767135620117,21.325131,0,2024-09-12 12:36:41,16.2,3335.77734375
21.389769077301025,21.376924,1,2024-09-12 12:36:41,5.6,3335.5234375
21.444767475128174,21.433348,0,2024-09-12 12:36:41,5.6,3335.41796875
21.580767393112183,21.566849,0,2024-09-12 12:36:41,5.6,3334.5078125
21.678768396377563,21.662271,1,2024-09-12 12:36:41,7.4,3334.48046875
21.723768949508667,21.696695,0,2024-09-12 12:36:42,6.3,3334.421875
21.8197660446167,21.794982,0,2024-09-12 12:36:42,14.1,3334.2734375
21.944766998291016,21.919268,0,2024-09-12 12:36:42,8.6,3332.13671875
22.062766313552856,22.036051,0,2024-09-12 12:36:42,11.6,3331.3203125
22.175829648971558,22.155085,0,2024-09-12 12:36:42,8.9,3331.23046875
22.299349546432495,22.274787,0,2024-09-12 12:36:42,8.0,3334.3984375
22.426350116729736,22.401762,0,2024-09-12 12:36:42,6.9,3334.29296875
22.560349702835083,22.535083,0,2024-09-12 12:36:42,8.0,3334.25390625
22.621352195739746,22.6046,1,2024-09-12 12:36:42,50.0,3325.61328125
22.67134976387024,22.644145,0,2024-09-12 12:36:43,10.8,3325.4296875
22.797348499298096,22.770108,0,2024-09-12 12:36:43,10.0,3325.23828125
22.937355041503906,22.911255,0,2024-09-12 12:36:43,15.7,3324.0546875
23.045350074768066,23.022325,0,2024-09-12 12:36:43,15.0,3323.484375
23.184350967407227,23.160673,0,2024-09-12 12:36:43,15.7,3350.84765625
23.270349740982056,23.255185,0,2024-09-12 12:36:43,7.1,3320.0625
23.417351245880127,23.394239,0,2024-09-12 12:36:43,6.7,3330.3828125
23.527348041534424,23.500838,0,2024-09-12 12:36:43,6.7,3330.3203125
23.651350736618042,23.626051,0,2024-09-12 12:36:43,6.7,3330.0546875
23.776352167129517,23.753824,0,2024-09-12 12:36:43,8.3,3330.0546875
23.880348920822144,23.855031,0,2024-09-12 12:36:44,7.9,3330.125
23.98034954071045,23.95337,0,2024-09-12 12:36:44,10.3,3330.02734375
24.106350421905518,24.081045,0,2024-09-12 12:36:44,13.4,3324.17578125
24.224351406097412,24.206384,0,2024-09-12 12:36:44,8.3,3324.56640625
24.33541965484619,24.314721,0,2024-09-12 12:36:44,16.9,3323.60546875
24.461942195892334,24.436874,0,2024-09-12 12:36:44,7.6,3323.38671875
24.590944528579712,24.566346,0,2024-09-12 12:36:44,6.9,3330.83203125
24.705941200256348,24.69312,0,2024-09-12 12:36:44,8.3,3330.71875
24.826945781707764,24.815203,0,2024-09-12 12:36:45,6.4,3330.66015625
24.90794348716736,24.893093,1,2024-09-12 12:36:45,7.1,3330.5390625
24.945940256118774,24.928421,1,2024-09-12 12:36:45,19.0,3330.3984375
24.969942331314087,24.946202,0,2024-09-12 12:36:45,23.6,3329.25390625
25.08194327354431,25.062329,0,2024-09-12 12:36:45,9.7,3329.0546875
25.204942226409912,25.181527,0,2024-09-12 12:36:45,17.3,3321.59375
25.32794427871704,25.301542,0,2024-09-12 12:36:45,5.6,3332.5546875
25.449941873550415,25.42772,0,2024-09-12 12:36:45,16.0,3332.36328125
25.558942317962646,25.533286,0,2024-09-12 12:36:45,11.5,3332.2890625
25.6929452419281,25.670379,0,2024-09-12 12:36:46,7.3,3332.15625
25.812945127487183,25.785692,0,2024-09-12 12:36:46,9.7,3331.99609375
25.93494176864624,25.909401,0,2024-09-12 12:36:46,8.5,3329.39453125
26.028942584991455,26.014429,0,2024-09-12 12:36:46,8.3,3328.8203125
26.13294267654419,26.116668,1,2024-09-12 12:36:46,9.5,3328.8125
26.13294267654419,26.11646,1,2024-09-12 12:36:46,13.1,3328.15234375
26.16594099998474,26.148892,0,2024-09-12 12:36:46,6.0,3328.0703125
26.253942251205444,26.240264,1,2024-09-12 12:36:46,6.2,3332.38671875
26.270942211151123,26.2518,0,2024-09-12 12:36:46,12.8,3332.390625
26.375942945480347,26.360818,1,2024-09-12 12:36:46,12.5,3332.265625
26.377942323684692,26.355947,0,2024-09-12 12:36:47,6.7,3332.13671875
26.505001068115234,26.483676,0,2024-09-12 12:36:47,5.5,3332.0625
26.629001140594482,26.604831,0,2024-09-12 12:36:47,6.9,3330.68359375
26.756000995635986,26.742192,0,2024-09-12 12:36:47,9.7,3329.8671875
26.86600089073181,26.852389,0,2024-09-12 12:36:47,24.3,3329.5078125
27.005001306533813,26.977949,0,2024-09-12 12:36:47,23.6,3329.51953125
